iter	RMSE
1513	0.3089650814
1514	0.3089316065
1515	0.3088887964
1516	0.3088582416
1517	0.3088203059
1518	0.3088136823
1519	0.3088098219
1520	0.3088048213
1521	0.3088009786
1522	0.3087720611
1523	0.308737982
1524	0.3087031537
1525	0.3086981727
1526	0.3086825701
1527	0.308633913
1528	0.3086090686
1529	0.3086064173
1530	0.3085716845
1531	0.308540283
1532	0.3085364573
1533	0.3085076882
1534	0.3084762183
1535	0.3084350488
1536	0.3084052997
1537	0.3083580331
1538	0.3083392052
1539	0.3083362096
1540	0.3082896259
1541	0.308265348
1542	0.308239871
1543	0.3082349214
1544	0.3081925854
1545	0.3081876498
1546	0.3081838724
1547	0.3081811586
1548	0.3081565208
1549	0.3081181166
1550	0.3081116034
1551	0.3081036668
1552	0.3081006906
1553	0.3080634041
1554	0.3080196134
1555	0.3079874738
1556	0.3079836964
1557	0.3079469654
1558	0.3079282988
1559	0.3079039551
1560	0.3078724577
1561	0.3078307286
1562	0.3077964584
1563	0.307784668
1564	0.3077693188
1565	0.3077413705
1566	0.3077364684
1567	0.307730006
1568	0.3077106082
1569	0.3076719649
1570	0.3076682536
1571	0.307664525
1572	0.3076290683
1573	0.3075952146
1574	0.3075873936
1575	0.3075836823
1576	0.3075515978
1577	0.3075106919
1578	0.3074527134
1579	0.3074287397
1580	0.3073856019
1581	0.3073418555
1582	0.3073266094
1583	0.3072924511
1584	0.3072875938
1585	0.3072614802
1586	0.3072203441
1587	0.3072123223
1588	0.3072034088
1589	0.3071985659
1590	0.3071922099
1591	0.307179357
1592	0.3071441758
1593	0.3071071687
1594	0.3071035048
1595	0.3071009815
1596	0.3070678024
1597	0.307062997
1598	0.3070187013
1599	0.3070150648
1600	0.3069947538
1601	0.3069731918
1602	0.3069636473
1603	0.3069509617
1604	0.3069461827
1605	0.306941419
1606	0.3069114737
1607	0.3069078568
1608	0.3068665505
1609	0.3068629357
1610	0.3068297586
1611	0.3068021071
1612	0.3067944341
1613	0.306774666
1614	0.306727613
1615	0.3067240373
1616	0.3067193113
1617	0.3067016733
1618	0.3066941118
1619	0.3066534524
1620	0.3066194148
1621	0.3066158547
1622	0.306598475
1623	0.3065767278
1624	0.3065731438
1625	0.3065695696
1626	0.3065257438
1627	0.3065210551
1628	0.3065163814
1629	0.3064802209
1630	0.3064599595
1631	0.3064540291
1632	0.3064190256
1633	0.3064154737
1634	0.3063941946
1635	0.3063511181
1636	0.3063477098
1637	0.3063294808
1638	0.3063233632
1639	0.3063172767
1640	0.3063126545
1641	0.3062752394
1642	0.3062383497
1643	0.3062116298
1644	0.3061976646
1645	0.3061900979
1646	0.3061825405
1647	0.3061779358
1648	0.3061612637
1649	0.3061577623
1650	0.3061398635
1651	0.3060996451
1652	0.3060910327
1653	0.306049361
1654	0.3059989003
1655	0.3059875087
1656	0.3059737287
1657	0.3059406197
1658	0.3058997616
1659	0.3058937304
1660	0.305862428
1661	0.3058589507
1662	0.3058315228
1663	0.3058188436
1664	0.3057787488
1665	0.3057741881
1666	0.3057596687
1667	0.305714062
1668	0.3056967483
1669	0.3056907492
1670	0.3056862135
1671	0.3056816922
1672	0.3056757364
1673	0.305645202
1674	0.3056159244
1675	0.3055729668
1676	0.3055670366
1677	0.3055636433
1678	0.3055293494
1679	0.3055259661
1680	0.3055074622
1681	0.3054753745
1682	0.3054377107
1683	0.3054342946
1684	0.3054269174
1685	0.3054243679
1686	0.3054099673
1687	0.305369436
1688	0.3053198322
1689	0.3052908837
1690	0.3052875283
1691	0.3052435533
1692	0.3052130632
1693	0.3051758155
1694	0.3051450147
1695	0.3051196196
1696	0.30508011
1697	0.3050767625
1698	0.3050709047
1699	0.3050650764
1700	0.3050448211
1701	0.3050305841
1702	0.3050117782
1703	0.3050087152
1704	0.3049993702
1705	0.3049606671
1706	0.3049531
1707	0.3049445855
1708	0.3049149359
1709	0.3049115597
1710	0.3048979915
1711	0.3048619906
1712	0.3048333634
1713	0.3047963223
1714	0.3047628643
1715	0.3047595679
1716	0.3047201315
1717	0.3047090663
1718	0.3046889769
1719	0.3046606333
1720	0.3046254211
1721	0.3046170615
1722	0.3046029284
1723	0.3045985002
1724	0.3045956066
1725	0.3045751346
1726	0.3045724161
1727	0.3045365985
1728	0.3045321843
1729	0.3045068638
1730	0.3044789266
1731	0.3044716613
1732	0.3044504885
1733	0.304421762
1734	0.3043999926
1735	0.3043762201
1736	0.3043728882
1737	0.3043430805
1738	0.3043397579
1739	0.3043353707
1740	0.3043309976
1741	0.3043200786
1742	0.3042997276
1743	0.3042740262
1744	0.3042683281
1745	0.3042581803
1746	0.3042277501
1747	0.3041890814
1748	0.3041636352
1749	0.3041592882
1750	0.3041078649
1751	0.3040901161
1752	0.3040538179
1753	0.3040494856
1754	0.3040110445
1755	0.3039978398
1756	0.3039726638
1757	0.3039698381
1758	0.3039491119
1759	0.3039074299
1760	0.3039028679
1761	0.3038936805
1762	0.3038752687
1763	0.3038681326
1764	0.3038501964
1765	0.3038114053
1766	0.3038070846
1767	0.3038042505
1768	0.3038009677
1769	0.3037966679
1770	0.3037938446
1771	0.3037428583
1772	0.3037091987
1773	0.3036797709
1774	0.303675124
1775	0.3036388615
1776	0.3035890793
1777	0.303573245
1778	0.3035601278
1779	0.3035199402
1780	0.3035167647
1781	0.303478494
1782	0.3034573734
1783	0.3034501112
1784	0.3034302427
1785	0.3034105012
1786	0.3033780322
1787	0.3033466311
1788	0.3033382018
1789	0.3033186844
1790	0.303311633
1791	0.303284563
1792	0.3032465185
1793	0.3031975452
1794	0.3031835867
1795	0.3031564839
1796	0.3031535474
1797	0.3031157865
1798	0.3031086345
1799	0.3031054819
1800	0.3030873922
1801	0.3030601722
1802	0.3030569301
1803	0.3030499434
1804	0.3030456726
1805	0.3030134896
1806	0.3029938908
1807	0.3029648122
1808	0.3029619068
1809	0.3029576548
1810	0.3029383243
1811	0.3029338004
1812	0.3029107191
1813	0.3028791796
1814	0.302855591
1815	0.3028073609
1816	0.3027968079
1817	0.3027779687
1818	0.3027594277
1819	0.3027551847
1820	0.3027519745
1821	0.3027188016
1822	0.3026996902
1823	0.3026757999
1824	0.302662993
1825	0.3026464506
1826	0.3026197203
1827	0.3026165221
1828	0.3025834967
1829	0.3025669095
1830	0.3025480167
1831	0.3025261429
1832	0.3024917998
1833	0.3024849102
1834	0.30248069
1835	0.3024433725
1836	0.3024391652
1837	0.3024195953
1838	0.3024043984
1839	0.3023898462
1840	0.3023530683
1841	0.3023051205
1842	0.3022980727
1843	0.3022530503
1844	0.3022280752
1845	0.3022190829
1846	0.3022101164
1847	0.3021756577
1848	0.3021668064
1849	0.3021321005
1850	0.302093514
1851	0.3020893026
1852	0.3020865649
1853	0.3020688829
1854	0.3020276087
1855	0.3020177971
1856	0.302001016
1857	0.3019982833
1858	0.3019914308
1859	0.3019515989
1860	0.3019216869
1861	0.3019132723
1862	0.3018905395
1863	0.3018783613
1864	0.3018703969
1865	0.3018495548
1866	0.3018124632
1867	0.3017929554
1868	0.3017791669
1869	0.3017749722
1870	0.3017719188
1871	0.3017391906
1872	0.3017067245
1873	0.3017025486
1874	0.3016934639
1875	0.3016881501
1876	0.3016850102
1877	0.301665505
1878	0.3016469801
1879	0.3016343822
1880	0.3016203768
1881	0.3015954423
1882	0.3015772029
1883	0.3015684893
1884	0.3015564393
1885	0.3015445709
1886	0.3015106655
1887	0.3014916164
1888	0.301488422
1889	0.3014813777
1890	0.301477226
1891	0.3014653292
1892	0.3014314144
1893	0.3014246817
1894	0.3014215622
1895	0.3013764077
1896	0.301363923
1897	0.3013551634
1898	0.3013529717
1899	0.3013468333
1900	0.3013132998
1901	0.3012953478
1902	0.3012560016
1903	0.3012249525
1904	0.3012072698
1905	0.3011930854
1906	0.3011756548
1907	0.3011512802
1908	0.3011219385
1909	0.301104539
1910	0.3010682605
1911	0.3010650959
1912	0.3010490775
1913	0.3010029066
1914	0.300995973
1915	0.3009764898
1916	0.3009494502
1917	0.3009163698
1918	0.3009085677
1919	0.3009053103
1920	0.3009035257
1921	0.300897428
1922	0.3008858517
1923	0.3008472231
1924	0.300805271
1925	0.3008011846
1926	0.3007953732
1927	0.3007634626
1928	0.3007409173
1929	0.3007065665
1930	0.3007000535
1931	0.3006982778
1932	0.3006859273
1933	0.3006728851
1934	0.300671113
1935	0.300655537
1936	0.3006511771
1937	0.3006494089
1938	0.3006156723
1939	0.3006124494
1940	0.3006093831
1941	0.3005749917
1942	0.3005689558
1943	0.3005608781
1944	0.3005576647
1945	0.3005226959
1946	0.3005080355
1947	0.3004769047
1948	0.3004579076
1949	0.3004392122
1950	0.3004215865
1951	0.3003898014
1952	0.3003866015
1953	0.300383408
1954	0.300354869
1955	0.3003225517
1956	0.3003195031
1957	0.300315939
1958	0.3002985239
1959	0.3002774193
1960	0.3002709332
1961	0.3002495353
1962	0.3002477782
1963	0.3002445911
1964	0.30021571
1965	0.300200311
1966	0.3001728521
1967	0.3001509971
1968	0.3001448349
1969	0.3001390994
1970	0.3001359309
1971	0.3001341894
1972	0.3001324502
1973	0.300127436
1974	0.3001129284
1975	0.3000785376
1976	0.3000750289
1977	0.3000567368
1978	0.3000094689
1979	0.3000063131
1980	0.2999690515
1981	0.2999503513
1982	0.2999221345
1983	0.2999099979
1984	0.2999059993
1985	0.2999039213
1986	0.2998778641
1987	0.2998738844
1988	0.2998707345
1989	0.2998372689
1990	0.2998108382
1991	0.2998041936
1992	0.2997918428
1993	0.2997901157
1994	0.2997828627
1995	0.2997610502
1996	0.2997477761
1997	0.2997411861
1998	0.2997312587
1999	0.2997128342
2000	0.2997008993
2001	0.2996667755
2002	0.2996257573
2003	0.2996226088
2004	0.2996055456
2005	0.2995844678
2006	0.299556624
2007	0.2995435643
2008	0.2995386809
2009	0.2995290518
2010	0.2995138961
2011	0.2994975703
2012	0.2994927096
2013	0.2994553573
2014	0.2994288788
2015	0.2994223701
2016	0.2994011784
2017	0.2993790408
2018	0.2993773229
2019	0.2993706812
2020	0.2993441057
2021	0.2993312336
2022	0.2993233654
2023	0.2993008596
2024	0.2992658566
2025	0.2992318087
2026	0.2992151506
2027	0.2992000945
2028	0.2991713176
2029	0.2991644485
2030	0.2991376619
2031	0.2991249421
2032	0.2991232342
2033	0.2991117096
2034	0.2991056131
2035	0.2990761402
2036	0.2990535787
2037	0.2990280027
2038	0.2990191155
2039	0.2990159936
2040	0.299004975
2041	0.2990018604
2042	0.2989990528
2043	0.2989926343
2044	0.2989652671
2045	0.2989595862
2046	0.2989578903
2047	0.2989544171
2048	0.2989513161
2049	0.2989364754
2050	0.2989281129
2051	0.2989114307
2052	0.2989053639
2053	0.2989022674
2054	0.2988763623
2055	0.2988726972
2056	0.2988696064
2057	0.2988533981
2058	0.2988477668
2059	0.2988419098
2060	0.298828631
2061	0.2988237099
2062	0.298813961
2063	0.29880745
2064	0.2988043739
2065	0.2987719109
2066	0.2987688421
2067	0.2987624713
2068	0.2987583303
2069	0.2987413504
2070	0.2987061333
2071	0.2986917859
2072	0.2986829842
2073	0.298668421
2074	0.2986667542
2075	0.2986633402
2076	0.2986527082
2077	0.2986355823
2078	0.2985986712
2079	0.2985650473
2080	0.2985619887
2081	0.2985585764
2082	0.2985504741
2083	0.2985279678
2084	0.2984936739
2085	0.2984906977
2086	0.298453259
2087	0.2984332178
2088	0.29842049
2089	0.2983936845
2090	0.2983853629
2091	0.2983728947
2092	0.2983602633
2093	0.2983586018
2094	0.2983227433
2095	0.2983185144
2096	0.298315468
2097	0.2983138088
2098	0.2982962284
2099	0.298294206
2100	0.2982778738
2101	0.2982546303
2102	0.2982490943
2103	0.2982433323
2104	0.2982408396
2105	0.2982336992
2106	0.2982228039
2107	0.2981959792
2108	0.2981932773
2109	0.2981770284
2110	0.2981646791
2111	0.2981282022
2112	0.2980952403
2113	0.298092205
2114	0.2980434388
2115	0.2980375045
2116	0.2980344766
2117	0.2980161582
2118	0.298002158
2119	0.2979854842
2120	0.2979679007
2121	0.297962004
2122	0.2979589861
2123	0.2979243912
2124	0.2979210006
2125	0.297915308
2126	0.2979023786
2127	0.2978978134
2128	0.2978806303
2129	0.2978750624
2130	0.297850009
2131	0.2978207846
2132	0.2978086002
2133	0.2977742767
2134	0.2977519093
2135	0.2977502722
2136	0.2977370776
2137	0.2977091513
2138	0.2976784026
2139	0.2976750773
2140	0.2976504478
2141	0.2976462453
2142	0.2976341668
2143	0.29760131
2144	0.2975956867
2145	0.2975500359
2146	0.2975199942
2147	0.2975090056
2148	0.2974894784
2149	0.2974562102
2150	0.2974532101
2151	0.2974136606
2152	0.2973929807
2153	0.2973601475
2154	0.2973494425
2155	0.2973157315
2156	0.2972877683
2157	0.2972849422
2158	0.2972413742
2159	0.2972357433
2160	0.2972324722
2161	0.2972167648
2162	0.297196885
2163	0.2971586624
2164	0.2971263844
2165	0.2971248243
2166	0.2971119936
2167	0.2971049658
2168	0.2970846799
2169	0.2970814357
2170	0.2970708122
2171	0.2970369463
2172	0.2970158474
2173	0.2969824137
2174	0.2969794153
2175	0.2969764234
2176	0.2969708969
2177	0.2969423163
2178	0.2969393298
2179	0.2969146908
2180	0.2968990534
2181	0.2968960708
2182	0.2968739075
2183	0.2968439444
2184	0.2968394845
2185	0.2968365087
2186	0.2968069499
2187	0.2967931955
2188	0.2967899789
2189	0.2967860672
2190	0.2967803119
2191	0.2967732157
2192	0.2967688078
2193	0.2967448861
2194	0.2967329537
2195	0.2966995558
2196	0.2966828738
2197	0.2966453391
2198	0.2966117992
2199	0.2965937846
2200	0.2965713002
2201	0.296541144
2202	0.2965090216
2203	0.2964890862
2204	0.2964678645
2205	0.2964523492
2206	0.2964359995
2207	0.2964266017
2208	0.2964123838
2209	0.2963864321
2210	0.2963827505
2211	0.2963605548
2212	0.2963344366
2213	0.2963101054
2214	0.2962961017
2215	0.2962903944
2216	0.2962685792
2217	0.2962580784
2218	0.2962300111
2219	0.2961954795
2220	0.2961707884
2221	0.2961497607
2222	0.2961336454
2223	0.296129599
2224	0.2960985672
2225	0.2960924073
2226	0.2960862844
2227	0.2960779372
2228	0.2960661291
2229	0.2960631557
2230	0.2960226017
2231	0.2960139858
2232	0.2960110127
2233	0.296005579
2234	0.2959941622
2235	0.2959749259
2236	0.2959620335
2237	0.2959590708
2238	0.2959262795
2239	0.2959233244
2240	0.2959203763
2241	0.295916296
2242	0.2958943845
2243	0.2958699587
2244	0.2958642905
2245	0.2958558934
2246	0.2958289482
2247	0.2958233027
2248	0.2958142685
2249	0.2957902276
2250	0.2957518244
2251	0.2957486796
2252	0.2957219985
2253	0.2957190546
2254	0.2956830387
2255	0.2956776496
2256	0.295671177
2257	0.2956682384
2258	0.2956647156
2259	0.2956402073
2260	0.2956076348
2261	0.2955747484
2262	0.2955380628
2263	0.2955205776
2264	0.2955121503
2265	0.2954913939
2266	0.2954772143
2267	0.2954430311
2268	0.2954257199
2269	0.2953971769
2270	0.2953843201
2271	0.2953720061
2272	0.295365998
2273	0.2953558686
2274	0.2953206425
2275	0.2953053276
2276	0.2952750781
2277	0.2952573188
2278	0.2952369977
2279	0.2952148693
2280	0.2951998932
2281	0.2951945612
2282	0.2951526219
2283	0.2951281682
2284	0.295107248
2285	0.2951016339
2286	0.2950981519
2287	0.2950949956
2288	0.2950648865
2289	0.2950332516
2290	0.29500166
2291	0.2949914357
2292	0.2949617962
2293	0.2949480879
2294	0.2949206041
2295	0.2949176821
2296	0.2948748986
2297	0.294861161
2298	0.2948496094
2299	0.2948165664
2300	0.2948063606
2301	0.2947774194
2302	0.29477436
2303	0.2947595929
2304	0.2947437228
2305	0.2947412347
2306	0.294727964
2307	0.2947212213
2308	0.2947152854
2309	0.294676246
2310	0.2946409667
2311	0.2946201327
2312	0.2946048983
2313	0.2945769581
2314	0.294555595
2315	0.2945517028
2316	0.2945105797
2317	0.2944778771
2318	0.2944696835
2319	0.2944591996
2320	0.2944345997
2321	0.2944099097
2322	0.2943846874
2323	0.2943543526
2324	0.2943488564
2325	0.2943252316
2326	0.2943151241
2327	0.2943072542
2328	0.2943049274
2329	0.2942739667
2330	0.2942708691
2331	0.294265404
2332	0.2942460183
2333	0.2942151799
2334	0.2942122807
2335	0.294189268
2336	0.2941758366
2337	0.2941451403
2338	0.2941422449
2339	0.2941092158
2340	0.2941038218
2341	0.2940957152
2342	0.2940928266
2343	0.2940777548
2344	0.2940565196
2345	0.294048678
2346	0.2940220433
2347	0.2940117799
2348	0.294008431
2349	0.2939993519
2350	0.29399634
2351	0.2939813812
2352	0.2939784992
2353	0.2939603228
2354	0.2939278411
2355	0.2939045651
2356	0.2939027502
2357	0.2938817181
2358	0.2938470578
2359	0.2938376032
2360	0.2938346041
2361	0.2938256399
2362	0.2938215633
2363	0.2938006357
2364	0.2937971959
2365	0.2937718691
2366	0.29374678
2367	0.2937246776
2368	0.2936853216
2369	0.2936642623
2370	0.2936325854
2371	0.2936133967
2372	0.2935766433
2373	0.2935565023
2374	0.2935526745
2375	0.2935334043
2376	0.2935278952
2377	0.2935132151
2378	0.2935094043
2379	0.2935063579
2380	0.2934931388
2381	0.2934650023
2382	0.2934492899
2383	0.2934435218
2384	0.2934238519
2385	0.2933987033
2386	0.2933952849
2387	0.2933645439
2388	0.2933513247
2389	0.2933379179
2390	0.2933352348
2391	0.2933322044
2392	0.2933286117
2393	0.2932886058
2394	0.2932834822
2395	0.2932507268
2396	0.2932326242
2397	0.2932048799
2398	0.2931752825
2399	0.2931722716
2400	0.2931456343
2401	0.2931437193
2402	0.293122711
2403	0.2931198356
2404	0.2930921692
2405	0.2930841197
2406	0.2930728984
2407	0.2930387986
2408	0.2930240404
2409	0.2930041698
2410	0.292995322
2411	0.2929898654
2412	0.2929803167
2413	0.2929596486
2414	0.2929299286
2415	0.2929281615
2416	0.2929052445
2417	0.2928710838
2418	0.2928641171
2419	0.2928587722
2420	0.2928531042
2421	0.2928393117
2422	0.2928195982
2423	0.2927993386
2424	0.2927683391
2425	0.2927307848
2426	0.2927016697
2427	0.2926808556
2428	0.2926664768
2429	0.2926406491
2430	0.2926217074
2431	0.2926166358
2432	0.2926136535
2433	0.2925796043
2434	0.2925404604
2435	0.2925346814
2436	0.2925259574
2437	0.2925226835
2438	0.2925057269
2439	0.2925030954
2440	0.2924803184
2441	0.2924774462
2442	0.2924574216
2443	0.292450064
2444	0.2924446108
2445	0.292439229
2446	0.2924359849
2447	0.292432306
2448	0.2923991512
2449	0.2923788038
2450	0.292364801
2451	0.292344017
2452	0.29231089
2453	0.2922977363
2454	0.2922879672
2455	0.2922583047
2456	0.2922475988
2457	0.2922213739
2458	0.2921967591
2459	0.2921589259
2460	0.2921361775
2461	0.2921024592
2462	0.2920698208
2463	0.2920458874
2464	0.2920329391
2465	0.2920184645
2466	0.2919827111
2467	0.2919754484
2468	0.2919515285
2469	0.2919239087
2470	0.2919155098
2471	0.2919118343
2472	0.2918815603
2473	0.2918672305
2474	0.2918336876
2475	0.2918308172
2476	0.2918279545
2477	0.2918175905
2478	0.2917877836
2479	0.2917858035
2480	0.291772948
2481	0.2917506404
2482	0.2917265763
2483	0.2917119628
2484	0.29170392
2485	0.2917010902
2486	0.2916917412
2487	0.2916853594
2488	0.2916791044
2489	0.2916694904
2490	0.2916568092
2491	0.2916358444
2492	0.2916329962
2493	0.2916086194
2494	0.2915825751
2495	0.2915704802
2496	0.2915580459
2497	0.2915519661
2498	0.2915491265
2499	0.2915372164
2500	0.2915276542
2501	0.2915191233
2502	0.2915155834
2503	0.2915046411
2504	0.2914872172
2505	0.2914562599
2506	0.2914481807
2507	0.2914273182
2508	0.2914219137
2509	0.2914191193
2510	0.2914138578
2511	0.2913914737
2512	0.2913843682
2513	0.2913589043
2514	0.2913494241
2515	0.2913481881
2516	0.2913157658
2517	0.2912928712
2518	0.2912868329
2519	0.2912840175
2520	0.2912705482
2521	0.2912688549
2522	0.2912383446
2523	0.2912230815
2524	0.2912182169
2525	0.2911988423
2526	0.2911910573
2527	0.2911772118
2528	0.2911712808
2529	0.2911425308
2530	0.291133567
2531	0.2911255015
2532	0.2910894425
2533	0.2910708314
2534	0.2910669366
2535	0.2910372116
2536	0.2910149555
2537	0.2909922903
2538	0.2909717004
2539	0.2909654654
2540	0.2909622809
2541	0.2909433219
2542	0.2909167962
2543	0.2909025051
2544	0.2908821911
2545	0.2908518853
2546	0.2908487258
2547	0.2908443653
2548	0.2908405027
2549	0.2908184782
2550	0.2908100048
2551	0.2907798329
2552	0.290756214
2553	0.290732898
2554	0.2907281222
2555	0.2907189481
2556	0.290706467
2557	0.2906912753
2558	0.2906629942
2559	0.290637963
2560	0.2906252959
2561	0.2906194459
2562	0.2905844485
2563	0.2905816632
2564	0.2905764117
2565	0.2905418168
2566	0.2905217053
2567	0.2905092096
2568	0.2904909157
2569	0.2904680545
2570	0.2904600963
2571	0.2904300265
2572	0.2904059686
2573	0.2903923612
2574	0.2903706256
2575	0.2903562261
2576	0.2903486945
